id,user_id,item_id,rating,timestamp
227,2,100,5,888552084
228,2,111,4,888551853
229,2,127,5,888552084
230,2,237,4,888552017
231,2,242,5,888552084
232,2,251,5,888552084
233,2,257,4,888551062
234,2,258,3,888549961
235,2,273,4,888551647
236,2,274,3,888551497
237,2,276,4,888551552
238,2,277,4,888551174
239,2,278,3,888551647
240,2,279,4,888551745
241,2,282,4,888551922
242,2,283,5,888552084
243,2,284,4,888552017
244,2,285,5,888552084
245,2,286,4,888549960
246,2,289,3,888979353
247,2,290,3,888551441
248,2,291,3,888551647
249,2,293,4,888550939
250,2,294,1,888551648
251,2,295,4,888551164
252,2,296,3,888550871
253,2,297,4,888550871
254,2,298,3,888551441
255,2,299,4,888550774
256,2,300,4,888979197
257,2,302,5,888552084
258,2,303,4,888550774
259,2,304,4,888979197
260,2,305,3,888550065
261,2,306,4,888550774
262,2,308,3,888979945
263,2,309,1,888980029
264,2,310,4,888979061
265,2,311,5,888552084
266,2,312,3,888550631
267,2,313,5,888552084
268,2,315,1,888550774
269,3,181,4,889237482
270,3,245,1,889237247
271,3,260,4,889237455
272,3,268,3,889236961
273,3,271,3,889237224
274,3,272,2,889237055
275,3,288,2,889237026
276,3,299,3,889237199
277,3,300,2,889236939
278,3,302,2,889236939
279,3,307,3,889237224
280,3,317,2,889237482
281,3,319,2,889237026
282,3,322,3,889237269
283,3,325,1,889237297
284,3,326,2,889237224
285,3,327,4,889237455
286,3,329,4,889237455
287,3,330,2,889237297
288,3,331,4,889237455
289,3,333,2,889236939
290,3,334,3,889237122
291,3,335,1,889237269
292,3,336,1,889237198
293,3,337,1,889236983
294,3,338,2,889237297
295,3,339,3,889237141
296,3,340,5,889237455
297,3,341,1,889237055
298,3,342,4,889237174
299,3,343,3,889237122
300,3,344,4,889236939
301,3,345,3,889237004
302,3,346,5,889237455
303,3,347,5,889237455
304,3,348,4,889237455
305,3,351,3,889237315
306,3,352,2,889237055
307,3,353,1,889237122
308,3,355,3,889237247
309,4,11,4,892004520
310,4,50,5,892003526
311,4,210,3,892003374
312,4,260,4,892004275
313,4,264,3,892004275
314,4,271,4,892001690
315,4,288,4,892001445
316,4,294,5,892004409
317,4,300,5,892001445
318,4,301,5,892002353
319,4,303,5,892002352
320,4,324,5,892002353
321,4,328,3,892001537
322,4,329,5,892002352
323,4,356,3,892003459
324,4,357,4,892003525
325,4,358,2,892004275
326,4,359,5,892002352
327,4,361,5,892002353
328,4,362,5,892002352
329,5,1,4,875635748
330,5,17,4,875636198
331,5,21,3,875635327
332,5,24,4,879198229
333,5,29,4,875637023
334,5,42,5,875636360
335,5,50,4,875635758
336,5,62,4,875637575
337,5,66,1,875721019
338,5,69,1,875721555
339,5,70,4,875636389
340,5,79,3,875635895
341,5,80,2,875636511
342,5,89,5,875636033
343,5,90,3,875636297
344,5,94,3,878844651
345,5,95,4,875721168
346,5,98,3,875720691
347,5,100,5,875635349
348,5,102,3,875721196
349,5,105,3,875635443
350,5,109,5,875635350
351,5,110,1,875636493
352,5,135,4,875637536
353,5,139,3,875721260
354,5,143,3,875636815
355,5,144,3,875636141
356,5,145,1,875720830
357,5,151,3,875635723
358,5,153,5,875636375
359,5,163,5,879197864
360,5,167,2,875636281
361,5,169,5,878844495
362,5,172,5,875636130
363,5,185,3,875720692
364,5,186,5,875636375
365,5,189,5,878844495
366,5,194,4,878845197
367,5,200,2,875720717
368,5,204,4,875636675
369,5,208,4,875636675
370,5,209,5,875636571
371,5,210,3,875636099
372,5,211,4,875636631
373,5,214,3,875637485
374,5,216,1,875720967
375,5,219,3,875720744
376,5,222,4,875635174
377,5,225,2,875635723
378,5,226,3,875635962
379,5,227,4,875636099
380,5,228,5,875636070
381,5,229,2,875635947
382,5,230,3,875636070
383,5,231,2,875635947
384,5,233,4,875729064
385,5,234,2,875720692
386,5,235,4,875635384
387,5,239,4,875636655
388,5,241,1,875720948
389,5,243,1,878844164
390,5,250,3,875635265
391,5,257,5,875635239
392,5,259,1,878844208
393,5,267,4,875635064
394,5,365,1,875637144
395,5,366,3,875637145
396,5,367,3,875636281
397,5,369,1,875635372
398,5,370,1,875720814
399,5,372,3,875636230
400,5,373,3,875635907
401,5,375,3,875637587
402,5,376,2,879198045
403,5,378,1,875721167
404,5,379,3,875720814
405,5,380,3,875637191
406,5,381,1,875636540
407,5,383,3,875636588
408,5,384,3,875636389
409,5,385,4,875636185
410,5,387,3,875637419
411,5,388,2,879198898
412,5,389,1,875721315
413,5,390,5,875636340
414,5,392,2,875637330
415,5,394,2,879198031
416,5,396,5,875636265
417,5,397,2,875635907
418,5,398,2,875636167
419,5,399,3,875635947
420,5,400,1,878844630
421,5,401,5,875636308
422,5,402,1,875720947
423,5,403,3,875636152
424,5,404,2,875721216
425,5,405,3,875635225
426,5,406,1,875635807
427,5,407,3,875635431
428,5,408,5,878844495
429,5,409,2,878844651
430,5,410,1,879198183
431,5,411,1,875635431
432,5,412,3,875635416
433,5,413,3,875635807
434,5,414,3,875636691
435,5,415,1,875636842
436,5,417,3,875636830
437,5,418,3,875721216
438,5,419,3,875636815
439,5,420,3,875721168
440,5,421,1,875721019
441,5,422,4,875636767
442,5,423,4,875636793
443,5,426,3,878844510
444,5,427,3,875721167
445,5,428,5,875636588
446,5,429,3,875637429
447,5,430,5,875636631
448,5,432,4,875636793
449,5,434,5,875637033
450,5,436,5,875720717
451,5,437,1,878844423
452,5,438,1,878844423
453,5,439,1,878844423
454,5,440,1,878844423
455,5,441,1,875720830
456,5,443,4,875720744
457,5,444,2,875720762
458,5,445,3,875720744
459,5,446,4,875720845
460,5,447,3,875720744
461,5,448,2,875720692
462,5,449,2,875636099
463,5,450,1,875635962
464,5,452,1,878844397
465,5,453,1,879198898
466,5,454,1,875721432
467,5,455,4,875635174
468,5,457,1,879198898
469,6,1,4,883599478
470,6,7,2,883599102
471,6,8,4,883600657
472,6,9,4,883599205
473,6,12,4,883601053
474,6,13,2,883599400
475,6,15,3,883599302
476,6,21,3,883600152
477,6,22,3,883602048
478,6,32,4,883601311
479,6,47,3,883600943
480,6,50,4,883600842
481,6,56,4,883601277
482,6,59,5,883601713
483,6,64,4,883600597
484,6,69,3,883601277
485,6,70,3,883601427
486,6,71,4,883601053
487,6,79,3,883600747
488,6,81,4,883602283
489,6,86,3,883603013
490,6,89,4,883600842
491,6,95,2,883602133
492,6,100,5,883599176
493,6,111,2,883599478
494,6,117,2,883599431
495,6,124,5,883599228
496,6,131,5,883602048
497,6,132,5,883602422
498,6,133,4,883601459
499,6,134,5,883602283
500,6,135,5,883600747
501,6,136,5,883600842
502,6,137,5,883599327
503,6,154,3,883602730
504,6,156,3,883602212
505,6,165,5,883600747
506,6,166,4,883601426
507,6,170,4,883602574
508,6,173,5,883602462
509,6,174,4,883600985
510,6,175,4,883601426
511,6,177,4,883600818
512,6,180,4,883601311
513,6,182,4,883268776
514,6,183,4,883601311
515,6,185,5,883601393
516,6,186,4,883602730
517,6,187,4,883600914
518,6,188,3,883602462
519,6,191,4,883601088
520,6,192,4,883600914
521,6,193,3,883601529
522,6,194,4,883601365
523,6,195,4,883602283
524,6,197,5,883601203
525,6,199,4,883601203
526,6,200,3,883602422
527,6,202,3,883602690
528,6,203,3,883602864
529,6,204,3,883601277
530,6,205,3,883600878
531,6,208,4,883602422
532,6,209,4,883601713
533,6,211,5,883601155
534,6,216,5,883601500
535,6,221,4,883599431
536,6,223,4,883600747
537,6,237,2,883599914
538,6,238,5,883601713
539,6,246,3,883599509
540,6,257,2,883599478
541,6,258,2,883268278
542,6,261,3,883268522
543,6,268,3,883268406
544,6,269,4,883268222
545,6,272,4,883717304
546,6,274,4,883602501
547,6,275,4,883599102
548,6,276,2,883599134
549,6,284,2,883599590
550,6,285,3,883599431
551,6,286,2,883268170
552,6,293,3,883599327
553,6,294,2,883599938
554,6,297,3,883599134
555,6,298,3,883599558
556,6,301,2,883600406
557,6,302,4,883268222
558,6,303,3,883268321
559,6,304,4,883268322
560,6,306,4,883268246
561,6,308,3,883600445
562,6,309,2,883268430
563,6,310,2,883268353
564,6,317,3,883602174
565,6,318,4,883600985
566,6,321,3,883268353
567,6,367,2,883602690
568,6,405,1,883600066
569,6,408,4,883599075
570,6,410,4,883599707
571,6,419,4,883602284
572,6,423,3,883602501
573,6,427,4,883600707
574,6,432,4,883601713
575,6,435,4,883601529
576,6,459,2,883599228
577,6,460,2,883600004
578,6,461,4,883601393
579,6,462,5,883600914
580,6,463,4,883601713
581,6,464,2,883601365
582,6,465,1,883683508
583,6,466,4,883602422
584,6,468,3,883602174
585,6,470,3,883602690
586,6,471,2,883599558
587,6,472,1,883600003
588,6,473,2,883600111
589,6,474,5,883601277
590,6,477,1,883599509
591,6,478,4,883602762
592,6,479,5,883601053
593,6,481,5,883600914
594,6,482,4,883601203
595,6,483,5,883601500
596,6,484,5,883601011
597,6,486,4,883601427
598,6,487,5,883600785
599,6,488,5,883601426
600,6,489,5,883601011
601,6,490,5,883601365
602,6,491,4,883602174
603,6,492,5,883601089
604,6,495,4,883601366
605,6,496,4,883601155
606,6,499,4,883602283
607,6,500,4,883601277
608,6,501,5,883602730
609,6,502,4,883602664
610,6,503,3,883602133
611,6,504,3,883601155
612,6,505,4,883602422
613,6,506,4,883602174
614,6,507,4,883601310
615,6,508,3,883599530
616,6,509,4,883602664
617,6,510,4,883600785
618,6,511,5,883601393
619,6,514,5,883600657
620,6,515,4,883599273
621,6,516,4,883602664
622,6,517,4,883602212
623,6,518,3,883603042
624,6,519,5,883601365
625,6,521,4,883601277
626,6,523,5,883601528
627,6,524,3,883600632
628,6,526,3,883602596
629,6,528,4,883602174
630,6,529,4,883601459
631,6,530,4,883601203
632,6,531,4,883600747
633,6,533,4,883599830
634,6,534,4,883599354
635,6,535,2,883600030
636,6,536,4,883599400
637,6,537,4,883601277
638,6,538,2,883268483
639,6,539,2,883681433
640,7,7,5,891352220
641,7,8,5,891351328
642,7,10,4,891352864
643,7,11,3,891352451
644,7,22,5,891351121
645,7,23,3,891351383
646,7,25,3,891352451
647,7,27,4,891352692
648,7,28,5,891352341
649,7,29,3,891353828
650,7,31,4,892134959
651,7,32,4,891350932
652,7,39,5,891353614
653,7,44,5,891351728
654,7,47,5,891352692
655,7,50,5,891351042
656,7,52,4,891353801
657,7,53,5,891354689
658,7,54,3,892132380
659,7,56,5,891351432
660,7,62,3,891354499
661,7,68,4,891351547
662,7,69,5,891351728
663,7,70,1,891352557
664,7,72,5,891353977
665,7,77,5,891353325
666,7,78,3,891354165
667,7,80,4,891354381
668,7,81,5,891352626
669,7,86,4,891350810
670,7,89,5,891351082
671,7,90,3,891352984
672,7,91,3,891353860
673,7,92,5,891352010
674,7,93,5,891351042
675,7,96,5,891351383
676,7,97,5,891351201
677,7,98,4,891351002
678,7,99,5,891352557
679,7,100,5,891351082
680,7,101,5,891350966
681,7,106,4,891353892
682,7,118,2,891353411
683,7,121,5,891352904
684,7,125,4,891353192
685,7,126,3,891353254
686,7,127,5,891351728
687,7,131,5,891352383
688,7,132,5,891351287
689,7,133,5,891353192
690,7,134,4,892134959
691,7,135,5,891351547
692,7,136,5,891351813
693,7,139,3,891354729
694,7,140,5,891353124
695,7,141,5,891353444
696,7,143,3,892132627
697,7,144,5,891351201
698,7,145,1,891354530
699,7,151,4,891352749
700,7,152,4,891351851
701,7,153,5,891352220
702,7,154,5,891353124
703,7,156,5,891351653
704,7,157,5,891352059
705,7,161,3,891352489
706,7,164,5,891351813
707,7,166,3,891351585
708,7,168,5,891351509
709,7,171,3,891351287
710,7,172,4,891350965
711,7,173,5,891351002
712,7,174,5,891350757
713,7,175,5,892133057
714,7,176,3,891350782
715,7,178,4,891350932
716,7,179,5,891352303
717,7,180,5,891350782
718,7,181,3,891351287
719,7,182,4,891350965
720,7,183,4,891351624
721,7,185,5,892135346
722,7,186,4,891350900
723,7,187,4,891350757
724,7,190,5,891351728
725,7,191,5,891351201
726,7,192,4,891352010
727,7,193,5,892135346
728,7,194,5,891351851
729,7,195,5,891352626
730,7,196,5,891351432
731,7,197,4,891351082
732,7,198,3,891351685
733,7,199,5,892135346
734,7,200,5,891353543
735,7,202,3,891352947
736,7,204,5,891351121
737,7,205,5,891351585
738,7,208,5,891352220
739,7,210,4,891352904
740,7,211,5,891352557
741,7,212,1,891353051
742,7,213,3,891351686
743,7,214,5,891352384
744,7,215,4,891351624
745,7,217,4,891352778
746,7,227,3,892132317
747,7,228,4,891350845
748,7,230,3,891353326
749,7,231,3,892132885
750,7,232,3,891353766
751,7,234,5,891351041
752,7,237,5,891351772
753,7,238,5,891351814
754,7,241,4,891354053
755,7,258,4,892135277
756,7,259,3,891350464
757,7,260,1,892130982
758,7,264,4,891350703
759,7,265,5,891350845
760,7,266,4,891350703
761,7,268,3,891350703
762,7,269,3,891349991
763,7,273,3,891351547
764,7,275,4,891352831
765,7,281,3,891353710
766,7,285,5,891351813
767,7,288,4,891350703
768,7,294,1,892130809
769,7,300,4,891350703
770,7,307,5,891350703
771,7,309,3,891350704
772,7,317,4,892133670
773,7,318,5,891352010
774,7,324,1,892135078
775,7,334,5,892130784
776,7,341,3,892333206
777,7,356,4,891351728
778,7,365,4,891353744
779,7,367,5,891350810
780,7,378,5,891353011
781,7,379,4,891353325
782,7,382,4,891352093
783,7,385,5,891351585
784,7,387,3,892133670
785,7,389,4,891354090
786,7,391,3,892132943
787,7,393,4,891352058
788,7,396,4,891354288
789,7,399,4,891354357
790,7,401,4,891354257
791,7,402,5,891352904
792,7,403,4,891351234
793,7,405,3,891353290
794,7,415,2,891354438
795,7,416,5,891353051
796,7,417,3,892132652
797,7,418,4,892131824
798,7,419,3,891350900
799,7,420,5,891353219
800,7,421,3,891352134
801,7,427,5,891352220
802,7,428,5,892133036
803,7,429,5,891351002
804,7,430,3,891352178
805,7,431,4,891351547
806,7,432,4,891352831
807,7,434,4,891352384
808,7,436,5,891351471
809,7,440,1,892131978
810,7,441,2,891354257
811,7,443,5,891353254
812,7,444,5,891354288
813,7,446,2,892132020
814,7,447,5,891350900
815,7,448,3,891353828
816,7,449,3,891354785
817,7,450,4,892132425
818,7,451,5,891353892
819,7,452,5,891353860
820,7,461,4,891352303
821,7,463,4,891353192
822,7,465,4,891353154
823,7,470,3,891352489
824,7,471,4,891352864
825,7,474,5,891351002
826,7,479,4,891352010
827,7,480,4,891352093
828,7,481,5,891352341
829,7,482,3,891351083
830,7,483,4,891351851
831,7,484,5,891351201
832,7,485,5,891351851
833,7,487,3,891352178
834,7,488,4,891351041
835,7,489,3,891353477
836,7,491,5,891351432
837,7,492,5,891352010
838,7,495,5,891351328
839,7,496,5,891351083
840,7,497,4,891352134
841,7,498,5,891351814
842,7,499,4,891351472
843,7,501,5,891353411
844,7,502,5,891352261
845,7,503,4,891353950
846,7,504,5,891352384
847,7,505,3,891352341
848,7,506,5,891353614
849,7,509,5,891352778
850,7,511,5,891351624
851,7,514,2,891351121
852,7,515,3,891350757
853,7,520,5,892133466
854,7,521,5,891353124
855,7,523,4,891350845
856,7,527,5,891351772
857,7,528,5,891352659
858,7,529,2,891352626
859,7,530,5,891350900
860,7,537,3,891352749
861,7,540,3,892132972
862,7,542,4,892131849
863,7,543,3,891351772
864,7,544,3,891353254
865,7,545,2,891354882
866,7,546,4,891353444
867,7,547,3,891353710
868,7,548,5,891352692
869,7,549,4,891353086
870,7,550,4,891352489
871,7,551,1,892131978
872,7,553,3,892134010
873,7,554,3,891354639
874,7,555,4,892134811
875,7,557,4,892132145
876,7,558,4,892131924
877,7,559,5,891354882
878,7,560,3,892132798
879,7,561,4,891354611
880,7,563,2,892131978
881,7,565,4,892132019
882,7,566,4,891353411
883,7,567,1,892132019
884,7,568,5,891352261
885,7,569,4,892131978
886,7,570,3,891354639
887,7,572,3,891354331
888,7,573,5,891353828
889,7,574,5,892132402
890,7,575,3,892133271
891,7,577,2,892133310
892,7,579,4,892133361
893,7,581,5,891353477
894,7,582,5,892135347
895,7,583,2,892132380
896,7,585,4,892133180
897,7,586,3,891354639
898,7,588,4,891352261
899,7,589,5,891352451
900,7,590,2,891354730
901,7,591,3,891352179
902,7,592,5,891353652
903,7,593,5,891351851
904,7,594,3,891354114
905,7,595,2,891353801
906,7,596,5,891351728
907,7,597,3,891353744
908,7,598,3,891353801
909,7,599,1,891353860
910,7,600,4,891354090
911,7,601,5,891353744
912,7,603,4,891350757
913,7,604,3,891351547
914,7,605,4,891353290
915,7,607,3,891352831
916,7,608,4,891351653
917,7,609,3,891352749
918,7,610,5,891353086
919,7,611,3,891351161
920,7,612,5,891351121
921,7,614,5,891352489
922,7,616,4,891351002
923,7,617,5,891354588
924,7,618,4,891350900
925,7,619,3,891352831
926,7,621,5,892132773
927,7,622,4,891352984
928,7,623,3,891354217
929,7,624,4,891353892
930,7,626,5,892132773
931,7,627,3,891352594
932,7,628,3,891352831
933,7,629,3,891352526
934,7,630,5,891352341
935,7,631,4,891352984
936,7,634,5,891351287
937,7,635,3,891352864
938,7,638,4,892132122
939,7,639,5,891353676
940,7,640,3,891353614
941,7,641,5,892135346
942,7,642,3,892132277
943,7,643,4,891350932
944,7,644,5,891351685
945,7,645,4,891353614
946,7,647,5,891352489
947,7,648,5,891351653
948,7,649,5,891353254
949,7,650,3,891350965
950,7,651,5,891350932
951,7,652,3,891352659
952,7,653,4,891351161
953,7,654,5,892135347
954,7,656,3,891351509
955,7,657,4,891351234
956,7,658,3,891352419
957,7,659,5,891351161
958,7,660,5,891353051
959,7,662,3,892133739
960,7,663,5,891352220
961,7,664,3,891353977
962,7,665,4,891354471
963,7,668,4,891352778
964,7,669,1,892132020
965,7,671,5,891351728
966,7,672,1,892131925
967,7,674,2,891352659
968,7,675,5,891352947
969,7,677,3,891354499
970,7,679,5,891353124
971,7,681,1,891350594
972,7,682,2,891350383
973,8,22,5,879362183
974,8,50,5,879362124
975,8,55,5,879362286
976,8,56,5,879362183
977,8,79,4,879362286
978,8,82,5,879362356
979,8,89,4,879362124
980,8,96,3,879362183
981,8,127,5,879362123
982,8,144,5,879362286
983,8,172,5,879362123
984,8,174,5,879362183
985,8,176,5,879362233
986,8,181,4,879362183
987,8,182,5,879362183
988,8,183,5,879362233
989,8,187,4,879362123
990,8,188,5,879362356
991,8,190,4,879362183
992,8,195,5,879362287
993,8,210,4,879362287
994,8,222,5,879362356
995,8,227,4,879362423
996,8,228,5,879362286
997,8,229,5,879362356
998,8,233,4,879362423
999,8,241,4,879362423
1000,8,258,5,879361482
1001,8,259,1,879361604
1002,8,260,3,879361665
1003,8,294,3,879361521
1004,8,301,4,879361550
1005,8,336,3,879361664
1006,8,338,4,879361873
1007,8,341,2,879361825
1008,8,385,1,879362124
1009,8,403,4,879362234
1010,8,431,2,879362356
1011,8,457,1,879361825
1012,8,510,4,879362233
1013,8,511,5,879362183
1014,8,518,4,879362422
1015,8,550,3,879362356
1016,8,568,4,879362233
1017,8,651,5,879362123
1018,8,684,4,879362356
1019,8,686,3,879362356
1020,8,688,1,879361732
1021,8,689,4,879361873
1022,9,7,4,886960030
1023,9,50,5,886960055
1024,9,201,5,886960055
1025,9,242,4,886958715
1026,9,276,4,886959423
1027,9,286,5,886960055
1028,9,294,4,886959453
1029,9,298,5,886960055
1030,9,340,4,886958715
1031,9,371,5,886960055
1032,9,385,5,886960055
1033,9,479,4,886959343
1034,9,507,4,886959343
1035,9,521,4,886959343
1036,9,527,3,886959344
1037,9,615,4,886959344
1038,10,1,4,877888877
1039,10,4,4,877889130
1040,10,7,4,877892210
1041,10,9,4,877889005
1042,10,12,5,877886911
1043,10,13,3,877892050
1044,10,16,4,877888877
1045,10,22,5,877888812
1046,10,23,5,877886911
1047,10,33,4,877893020
1048,10,48,4,877889058
1049,10,50,5,877888545
1050,10,56,5,877886598
1051,10,59,4,877886722
1052,10,60,3,877892110
1053,10,69,4,877889131
1054,10,70,4,877891747
1055,10,85,4,877892438
1056,10,93,4,877892160
1057,10,98,4,877889261
1058,10,100,5,877891747
1059,10,116,4,877888944
1060,10,124,5,877888545
1061,10,129,4,877891966
1062,10,132,5,877893020
1063,10,133,5,877891904
1064,10,135,5,877889004
1065,10,137,4,877889186
1066,10,144,4,877892110
1067,10,155,4,877889186
1068,10,157,5,877889004
1069,10,160,4,877888944
1070,10,161,4,877892050
1071,10,162,4,877892210
1072,10,164,4,877889333
1073,10,168,4,877888812
1074,10,170,4,877889333
1075,10,174,4,877886661
1076,10,175,3,877888677
1077,10,176,4,877889130
1078,10,180,5,877889333
1079,10,182,5,877888876
1080,10,185,5,877888876
1081,10,186,4,877886722
1082,10,192,4,877891966
1083,10,194,4,877886661
1084,10,195,4,877889130
1085,10,198,3,877889005
1086,10,199,4,877892050
1087,10,203,4,877891967
1088,10,205,5,877888812
1089,10,216,4,877889333
1090,10,218,4,877889261
1091,10,221,4,877888677
1092,10,223,5,877888545
1093,10,230,4,877892210
1094,10,245,4,877886281
1095,10,273,4,877888613
1096,10,274,4,877889333
1097,10,275,4,877888677
1098,10,276,4,877891904
1099,10,283,4,877892276
1100,10,285,5,877889186
1101,10,289,4,877886223
1102,10,294,3,879163524
1103,10,302,4,877886162
1104,10,319,3,877886223
1105,10,333,4,877886359
1106,10,334,4,877886281
1107,10,340,4,880371312
1108,10,357,5,877889186
1109,10,367,4,877892437
1110,10,371,4,877886912
1111,10,385,4,877886783
1112,10,404,4,877886911
1113,10,414,4,877891966
1114,10,420,4,877892438
1115,10,430,3,877886597
1116,10,432,4,877892160
1117,10,435,5,877889261
1118,10,447,4,877891747
1119,10,461,3,877888944
1120,10,462,3,877891747
1121,10,463,4,877889186
1122,10,467,4,877891904
1123,10,470,4,877891747
1124,10,474,4,877886783
1125,10,475,4,877888545
1126,10,479,5,877891966
1127,10,480,5,877888943
1128,10,482,4,877889262
1129,10,483,5,877889333
1130,10,484,5,877891904
1131,10,486,4,877886846
1132,10,488,5,877888613
1133,10,489,4,877892210
1134,10,493,4,877886661
1135,10,495,4,877892160
1136,10,496,5,877889005
1137,10,497,4,877889261
1138,10,498,5,877889333
1139,10,499,4,877893021
1140,10,502,4,877889261
1141,10,504,5,877892110
1142,10,505,4,877886846
1143,10,509,4,877889005
1144,10,510,5,877892209
1145,10,511,4,877888877
1146,10,513,4,877886598
1147,10,518,4,877886722
1148,10,525,5,877892210
1149,10,527,4,877886597
1150,10,529,3,877892438
